non	not<br>Non mi piace la marmellata.<br>I do not like jam.
averlo	to have it<br>Ho fatto di tutto per averlo.<br>I did everything to have it.
braccio	arm<br>Mi sono rotto il braccio cadendo dalla bici.<br>I broke my arm falling off the bike.
usa	uses<br>L’ultimo che usa il bagno lo deve pulire.<br>The last one who uses the bathroom must clean it.
vostre	your<br>Potete mandare le vostre lamentele al responsabile del ricevimento.<br>You can send your complaints to the reception manager.
lettera	letter<br>Devo scrivere una lettera di presentazione ma non so come iniziare.<br>I have to write an application letter but I don’t know how to start.
silenzio	silence<br>Dobbiamo stare in silenzio durante il test.<br>We must keep silence during the test.
né…né	neither…nor<br>Non è né carne né pesce.<br>It is neither meat nor fish.
dovrai	will have to<br>Credo che (tu) dovrai alzarti presto se vorrai arrivare in tempo.<br>I think you will have to get up early if you want to arrive on time.
parlo	talk<br>(io) Non parlo con i maleducati come te.<br>I don’t talk to rude people like you.
ordini	orders<br>Abbiamo ricevuto un grande numero di ordini questo mese.<br>We received a large number of orders this month.
destra	right<br>Vai dritto e gira a destra alla rotonda.<br>Go straight and turn right at the roundabout.
arrivati	come<br>(noi) Siamo arrivati alla conclusione che sarebbe meglio cambiare lavoro.<br>We have come to the conclusion that it would be better to change jobs.
effetti	effects<br>Gli effetti della cura inizieranno nei prossimi giorni.<br>The effects of the treatment will start in the next days.
livello	level<br>Per arrivare al livello successivo devi passare tutti gli esami.<br>To get to the next level you have to pass all the exams.
piena	full<br>La mia casa è piena di insetti e non so come liberarmene.<br>My house is full of insects and I don’t know how to get rid of them.
ferma	firm<br>È rimasta ferma sulla sua posizione.<br>She remained firm in her position.
pubblico	public<br>Ha annunciato al pubblico il titolo del suo nuovo film.<br>He announced to the public the title of his new film.
promesso	promised<br>Mi ha promesso un aumento di stipendio, ma non l’ho ancora avuto.<br>He has promised me an increase in salary, but I haven't got it yet.
prometto	promise<br>(io) Ti prometto che da domani inizierò una dieta.<br>I promise you that tomorrow I will start a diet.
ordine	order<br>Ho cercato di mantenere l'ordine in cucina, ma ci sono troppe cose.<br>I tried to keep order in the kitchen, but there are too many things.
certamente	certainly<br>Premieranno il miglior giocatore dell’anno, che certamente non sei tu.<br>They will award the best player of the year, who certainly is not you.
sentite	hear<br>(voi) Sentite il rumore del vento?<br>Do you hear the sound of the wind?
san	saint<br>San Silvestro è il 31 dicembre.<br>Saint Sylvester is on December 31st.
siediti	sit<br>(tu) Siediti sul divano insieme a me.<br>Sit on the sofa with me.
cliente	customer<br>Il cliente vuole sempre avere uno sconto.<br>The customer always wants to have a discount.
salvato	saved<br>La fede mi ha salvato dalla malavita.<br>Faith has saved me from the underworld.
apri	open<br>Se (tu) apri quella bottiglia di vino, poi mettile il tappo.<br>If you open that bottle of wine, then put a cork on it.
ultimi	last<br>Gli ultimi minuti del film sono stati entusiasmanti.<br>The last minutes of the film were exciting.
palle	balls<br>A un certo punto della partita, c’erano due palle in campo.<br>At some point of the match, there were two balls on the field.
avremo	will have<br>Pensi che (noi) avremo un inverno rigido?<br>Do you think we will have a harsh winter?
nord	north<br>Nel nord Italia fa più freddo che al sud.<br>In the north of Italy, it is colder than in the south.
bomba	bomb<br>Questa notizia è una bomba!<br>This news is a bomb!
affatto	at all<br>Non sono affatto convinto che ce la farà.<br>I'm not at all convinced that he will succeed.
brutta	bad<br>Mi sono messo in una brutta situazione.<br>I put myself in a bad situation.
iniziare	to start<br>Non so da che parte iniziare a pulire.<br>I don’t know where to start cleaning.
casino	mess<br>C’è casino ovunque in questa camera.<br>There is a mess everywhere in this room.
stupida	stupid<br>Che stupida cosa da fare!<br>What a stupid thing to do!
entro	by<br>Dovete consegnare i vostri temi entro domani.<br>You must deliver your essays by tomorrow.
lavori	work<br>Se (tu) lavori bene magari ti assumono.<br>If you work well, maybe they will hire you.
pelle	skin<br>Ci sono molti pregiudizi circa il colore della pelle.<br>There are many biases about the colour of the skin.
parliamo	speak<br>(noi) Non parliamo la stessa lingua, infatti non ci capiamo.<br>We don’t speak the same language, in fact, we don’t understand each other.
reale	real<br>Qual è il valore reale di questo vaso?<br>What is the real value of this vase?
tranquillo	calm<br>Era tranquillo nonostante la sua situazione fosse molto preoccupante.<br>He was calm despite his situation was very disturbing.
aiutarti	to help you<br>Vorrei aiutarti ma sono in ritardo per il lavoro.<br>I would like to help you but I am late for work.
sapevi	knew<br>Perché non mi hai detto che (tu) sapevi del loro divorzio?<br>Why didn’t you tell me that you knew about their divorce?
rende	makes<br>Il tuo sorriso ti rende molto attraente.<br>Your smile makes you very attractive.
carina	pretty<br>È una ragazza molto carina ma si trucca troppo.<br>She's a very pretty girl but she has too much makeup.
intendi	intend<br>Cosa (tu) intendi fare con lei?<br>What do you intend to do with her?
crimine	crime<br>È stato accusato di un crimine che non ha commesso.<br>He was accused of a crime he didn’t commit.
contento	happy<br>Sono così contento di vederti!<br>I'm so happy to see you!
stamattina	this morning<br>Stamattina mi sono alzata molto nervosa.<br>This morning I got up very nervous.
coi	with<br>Ho fatto colazione coi cereali e spremuta.<br>I had breakfast with cereals and juice.
rosso	red<br>Quel vestito rosso è molto elegante.<br>That red dress is very elegant.
scarpe	shoes<br>Vorrei un paio di scarpe comode.<br>I would like a pair of comfortable shoes.
sceriffo	sheriff<br>Si comporta da sceriffo della città senza averne il titolo.<br>He acts as a sheriff of the city without having the title.
sergente	sergeant<br>In pochi anni è diventato sergente della marina militare.<br>In a few years, he became a sergeant of the navy.
uscito	got out<br>Sono appena uscito dal parrucchiere e sta piovendo.<br>I have just got out of the hairdresser and it's raining.
dunque	therefore<br>Esisto, dunque sono.<br>I exist, therefore I am.
lunga	long<br>Il suo cane ha una coda lunga e riccia.<br>His dog has a long, curly tail.
diciamo	let’s say<br>(noi) Diciamo che si potrebbe vivere meglio.<br>Let's say that we could live better.
decisione	decision<br>Non è capace di prendere una decisione definitiva.<br>He is unable to make a final decision.
maggiore	eldest<br>Luca è il maggiore dei tre fratelli.<br>Luca is the eldest of the three brothers.
maledizione	curse<br>Questa casa è stata colpita da una maledizione.<br>This house has been hit by a curse.
colonnello	colonel<br>Il colonnello ha condotto le indagini sull’omicidio.<br>The colonel conducted investigations into the murder.
riesce	manages<br>(lui) Riesce sempre a farmi arrabbiare.<br>He always manages to make me angry.
bianco	white<br>Il jeans bianco si sporca molto facilmente.<br>White jeans get dirty very easily.
borsa	bag<br>Dove hai comprato questa borsa?<br>Where did you buy this bag?
esempio	example<br>Fammi un esempio così posso capire meglio.<br>Give me an example so I can understand better.
lato	side<br>Da un lato vorrei andare, dall’altro non me la sento.<br>On one side I would like to go, on the other, I don’t feel like it.
classe	class<br>La classe non è acqua!<br>You cannot buy class!
stavamo	were<br>(noi) Stavamo dormendo, quando un boato ci ha svegliato.<br>We were sleeping, when a roar woke us up.
gamba	leg<br>Ha una gamba più lunga dell’altra.<br>He has got one leg longer than the other.
luna	moon<br>Se il cielo è sereno possiamo vedere la luna.<br>If the sky is clear we can see the moon.
comprare	to buy<br>Mi dai un consiglio su dove comprare un computer?<br>Can you give me advice on where to buy a computer?
farsi	to do<br>Domani decideremo sul da farsi.<br>Tomorrow we will decide on what to do.
bellissima	wonderful<br>È stata una bellissima esperienza.<br>It was a wonderful experience.
cattivo	bad<br>A causa del cattivo tempo, i voli sono stati cancellati.<br>Due to bad weather, flights have been cancelled.
caffè	coffee<br>Tutte le mattine prendo un caffè e una brioche.<br>Every morning I have a coffee and a brioche.
comando	command<br>Al mio comando, alzatevi tutti in piedi.<br>At my command, all stand-up.
carne	meat<br>Non mangia mai carne perché ama troppo gli animali.<br>He never eats meat because he loves animals too much.
passa	spends<br>(lui) Passa le sue giornate camminando attraverso i boschi.<br>He spends his days walking through the woods.
barca	boat<br>Trascorro le mie vacanze in barca da molti anni.<br>I have been spending my holidays on the boat for many years.
visita	examination<br>Vorrei prenotare una visita oculistica.<br>I would like to book an eye examination.
pressione	pressure<br>La mia pressione sanguigna è dentro i parametri.<br>My blood pressure is within the parameters.
dannazione	damn<br>Dannazione! Chi ha fatto una buca in giardino?<br>Damn! Who made a hole in the garden?
chiesa	church<br>Abito vicino alla chiesa che c’è in centro città.<br>I live near the church in the city centre.
conoscere	know<br>Molti studenti faticano a conoscere la storia.<br>Many students struggle to know history.
ospedale	hospital<br>È stato portato in ospedale con l’ambulanza.<br>He was taken to the hospital by ambulance.
cavallo	horse<br>È stato molto faticoso domare quel cavallo.<br>It was very hard to tame that horse.
c’erano	there were<br>C’erano delle impronte di scarpe sulle scale.<br>There were shoe prints on the stairs.
ballo	ball<br>Verrai al ballo scolastico di fine anno?<br>Will you come to the end-of-year school ball?
cellulare	mobile<br>Ho lasciato il cellulare in macchina.<br>I left the mobile phone in the car.
farla	to make her<br>Sei stato tu a farla cadere?<br>Was it you to make her fall?
accidenti	damn<br>Accidenti! Dove sono le mie calze?<br>Damn! Where are my socks?
uniti	close<br>Questi fratelli sono molto uniti l'un l'altro.<br>Those brothers are very close to each other.
passi	steps<br>Dopo 2.000 passi il ginocchio ha iniziato a farmi male.<br>After 2,000 steps my knee started to ache.
pericoloso	dangerous<br>È pericoloso sporgersi dal finestrino.<br>It is dangerous to lean out of the window.
arrivata	arrived<br>Mia sorella è appena arrivata.<br>My sister has just arrived.
viva	alive<br>Nonostante il terremoto quella bambina è stata trovata viva.<br>Despite the earthquake, that child was found alive.
avremmo	would have<br>(noi) Avremmo accettato l’offerta se fosse stata vantaggiosa.<br>We would have accepted the offer if it had been advantageous.
bordo	board<br>I passeggeri sono pregati di non fumare a bordo.<br>Passengers are asked not to smoke on board.
figliolo	son<br>Il mio figliolo di quattro anni è capace di leggere e scrivere.<br>My four-year-old son is able to read and write.
leggere	to read<br>Non vuole mai leggere, così ha un linguaggio povero.<br>He never wants to read, so he has a poor language.
sud	south<br>Il mare del sud Italia è cristallino.<br>The sea in the south of Italy is crystal clear.
fermati	stop<br>(tu) Fermati al supermercato sulla via verso casa.<br>Stop at the supermarket on the way home.
incontrato	met<br>Ho incontrato Maria in pizzeria.<br>I have met Maria in a pizzeria.
aiuti	helps<br>Spero che qualcuno ci aiuti.<br>I hope someone helps us.
intelligente	intelligent<br>Questo sistema di archiviazione non può definirsi intelligente.<br>This storage system can’t be defined as intelligent.
triste	sad<br>Perché (tu) sei triste oggi?<br>Why are you sad today?
buone	good<br>Dovrebbe imparare le buone maniere.<br>He should learn good manners.
umani	humans<br>Gli animali a volte sono migliori degli umani.<br>Animals are sometimes better than humans.
tavolo	table<br>Buonasera. Vorrei prenotare un tavolo per otto persone.<br>Good evening. I would like to book a table for eight people.
laboratorio	workshop<br>Ha un laboratorio in cantina nel quale ripara motociclette.<br>He has a workshop in the cellar where he repairs motorcycles.
differenza	difference<br>Tra di loro c’è una grande differenza d’età.<br>Between them, there is a big difference in age.
parlarne	to talk about it<br>Se non hai voglia di parlarne non importa.<br>If you don’t want to talk about it, it doesn’t matter.
mostro	monster<br>Tutti pensano che sia un mostro ma è una persona fantastica.<br>Everyone thinks he's a monster, but he's a fantastic person.
eccolo	there he is<br>Eccolo! È lui l’uomo che ha rubato la tua borsa!<br>There he is! He's the man who stole your bag!
ovunque	everywhere<br>Mia sorella ha viaggiato ovunque nel mondo.<br>My sister has travelled everywhere in the world.
vorrebbe	would like<br>Mia mamma vorrebbe sapere quando vieni a cena.<br>My mom would like to know when you come for dinner.
dite	tell<br>Se (voi) mi dite dove siete vi raggiungo.<br>If you tell me where you are I will reach you.
rotto	broken<br>Il mio motorino è definitivamente rotto.<br>My scooter is definitely broken.
caldo	hot<br>Fa troppo caldo fuori per andare a correre.<br>It's too hot outside to go running.
canzone	song<br>Le ha dedicato una canzone molto dolce.<br>He dedicated her a very sweet song.
incontro	meeting<br>Dobbiamo fissare la data del nostro prossimo incontro.<br>We must set the date for our next meeting.
diventato	become<br>Non avrei mai immaginato che saresti diventato così.<br>I never imagined you would have become like that.
video	video<br>Il suo ultimo video è davvero professionale.<br>His latest video is really professional.
banca	bank<br>Stanotte la banca è stata rapinata da alcuni malviventi.<br>Tonight the bank was robbed by some criminals.
cambio	exchange<br>Qual è il tasso di cambio odierno?<br>What is the current exchange rate?
farei	would do<br>Come (io) farei senza di te?<br>How would I do without you?
partire	to leave<br>A che ora devi partire?<br>What time do you have to leave?
tornata	come back<br>Sono andata e anche tornata.<br>I have gone and even come back.
segno	sign<br>Qual è il tuo segno zodiacale?<br>What's your zodiac sign?
libera	free<br>Si sente libera di prendere le sue decisioni.<br>She feels free to make her decisions.
guardando	looking at<br>Nessuno ti sta guardando, non ti preoccupare.<br>Nobody is looking at you, don’t worry.
meta	destination<br>Scegli la meta e poi decidiamo come arrivarci.<br>Choose the destination and then decide how to get there.
segnale	signal<br>Al mio segnale, cantiamo "Happy Birthday"!<br>At my signal, let's sing "Happy Birthday”!
cucina	kitchen<br>Ho passato due ore in cucina oggi.<br>I spent two hours in the kitchen today.
sogni	dreams<br>Ho dei sogni, ma sono irrealizzabili.<br>I have some dreams, but they are unrealisable.
ultimo	last<br>È arrivato ultimo alle gare di salto in lungo ma non si è demoralizzato.<br>He arrived last in the long jump races, but he was not demoralised.
comprato	bought<br>Ho appena comprato una borsa di lusso.<br>I have just bought a luxury bag.
treno	train<br>Devo controllare l’orario del treno per Milano.<br>I have to check the train schedule to Milan.
trovata	found<br>È la collanina di mia nonna. Dove l’hai trovata?<br>It's my grandmother's necklace. Where have you found it?
metri	metres<br>Si è arreso a pochi metri dal traguardo.<br>He surrendered a few metres from the finish line.
salute	health<br>La salute è una cosa molto importante.<br>Health is a very important thing.
pomeriggio	afternoon<br>Ho trascorso il pomeriggio all’ospizio a tenere compagnia agli anziani.<br>I spent the afternoon at the hospice to keep company with the elderly.
incinta	pregnant<br>Dicono che sia incinta.<br>They say she is pregnant.
infatti	indeed<br>Non è italiano, infatti non capisce quello che dico.<br>He is not Italian, indeed he doesn’t understand what I say.
naturalmente	naturally<br>Questi biscotti sono naturalmente privi di glutine.<br>These cookies are naturally gluten-free.
pochi	few<br>Sono pochi quelli che dicono che io abbia ragione.<br>There are few who say that I am right.
dovrebbero	should<br>Secondo me (loro) dovrebbero smetterla di sgridarlo.<br>I think they should stop scolding him.
saltare	to jump<br>Non ti azzardare a saltare sul letto!<br>Don’t you dare to jump on the bed!
lavorato	worked<br>Abbiamo lavorato insieme per cinque anni.<br>We have worked together for five years.
chiudi	close<br>(tu) Chiudi la porta di casa prima di uscire.<br>Close the front door before leaving.
spettacolo	show<br>Lo spettacolo che hanno realizzato è stato davvero incredibile.<br>The show they made was really incredible.
miglior	best<br>È la miglior proposta che abbia mai ricevuto.<br>It is the best proposal I have ever received.
agenti	officers<br>Ha chiamato gli agenti di polizia perché aveva paura.<br>He called the police officers because he was scared.
presente	present<br>Vivo nel presente e non mi interessa il futuro.<br>I live in the present and I don't care about the future.
stronzate	bullshit<br>Quella rivista è piena di stronzate.<br>That magazine is full of bullshit.
vivi	live<br>(tu) Vivi la tua vita e lascia in pace gli altri.<br>Live your life and leave the others alone.
nove	nine<br>Ci sono nove gradini prima di arrivare alla reception.<br>There are nine steps before arriving at the reception.
gay	gay<br>Non mi interessa se tu sei gay, voglio sapere se vuoi lavorare con me.<br>I don’t care if you're gay, I want to know if you want to work with me.
nonno	grandfather<br>Mio nonno viveva in campagna tra mucche e maialini.<br>My grandfather lived in the country between cows and piglets.
rispondere	to answer<br>Meglio non rispondere al cellulare se non conosci il numero.<br>It’s better not to answer the phone if you don’t know the number.
mare	sea<br>Ho una casa con una bellissima vista sul mare.<br>I have a house with a beautiful sea view.
mentito	lied<br>Non sono contento che tu mi abbia mentito.<br>I'm not glad that you have lied to me.
cerco	try<br>Appena (io) cerco di parlargli gira la testa.<br>As soon as I try to talk to him, he turns his head.
nuovi	new<br>Sono questi i tuoi nuovi colleghi?<br>Are these your new colleagues?
certa	sure<br>Farò del mio meglio ma non sono certa del risultato.<br>I will do my best but I am not sure of the result.
benvenuto	welcomed<br>Sei sempre il benvenuto in questa casa.<br>You are always welcomed in this house.
parlarti	to talk to you<br>Vorrei parlarti del nuovo progetto che sto sviluppando.<br>I'd like to talk to you about the new project I'm developing.
maggior	most<br>La maggior parte delle volte hai torto.<br>Most of the time you're wrong.
suppongo	suppose<br>(io) Suppongo che tu sia la nuova cameriera.<br>I suppose you're the new waitress.
pagato	paid<br>Ho lavorato per una settimana ma non mi hanno pagato.<br>I have worked for a week but I wasn’t paid.
dirò	will tell<br>Non so se (io) te lo dirò.<br>I don’t know if I will tell you.
don	father<br>Don Paolo è il nuovo prete della nostra comunità.<br>Father Paolo is the new priest of our community.
sposato	married<br>Si è innamorata di un uomo sposato con tre figli.<br>She fell in love with a married man with three children.
combattere	fight<br>Non ho più la forza di combattere contro tutto questo gossip.<br>I no longer have the strength to fight against all this gossip.
quegli	those<br>Che cosa facevi in quegli anni?<br>What were you doing in those years?
imparato	learnt<br>Che cosa hai imparato da questa lezione?<br>What have you learnt from this lesson?
palla	ball<br>Ha mandato la palla oltre la recinzione.<br>He sent the ball over the fence.
posti	places<br>Quanti posti al mondo hai visto?<br>How many places in the world have you seen?
cominciare	start<br>Non so da dove cominciare a scrivere questo tema.<br>I don’t know how to start writing this essay.
comune	common<br>L’area comune dei cani è spesso maleodorante.<br>The dogs’ common area is often foul-smelling.
maestro	teacher<br>Ha sempre sognato di fare il maestro perché ama i bambini.<br>He has always dreamt of being a teacher because he loves children.
smettere	to stop<br>I miei figli mi chiedono di smettere di fumare ma non ce la faccio.<br>My children ask me to stop smoking but I can’t do it.
farle	to make her<br>Vorrei farle capire che deve studiare di più.<br>I would like to make her understand that she has to study more.
responsabile	responsible<br>Avevo fiducia in lui ma non si è dimostrato responsabile.<br>I trusted him but he proved not to be responsible.
scrivere	to write<br>Devo scrivere il progetto che ho in mente.<br>I have to write the project I have in mind.
temo	am afraid<br>(io) Temo che non voglia parlarti.<br>I'm afraid he doesn’t want to talk to you.
speranza	hope<br>La speranza è l’ultima a morire.<br>Hope is the last to die.
tocca	touches<br>Questa vicenda mi tocca molto.<br>This affair touches me a lot.
vederlo	to see him<br>Mi piacerebbe vederlo mentre suona con la sua band.<br>I'd like to see him playing with his band.
blu	blue<br>Quel bambino ha due occhi blu molto profondi.<br>That child has two very deep blue eyes.
venuti	come<br>Non siete venuti al matrimonio di Alberto, perché mai?<br>You haven’t come to Alberto's wedding, why?
aperto	opened<br>Quando mi ha raccontato la sua vita mi si è aperto il mondo.<br>When he told me about his life, the world has opened up to me.
averti	to have you<br>Sono contento di averti qui con me.<br>I'm glad to have you here with me
sembrare	to look<br>Non voglio sembrare scontroso, ma non verrò in vacanza con voi.<br>I don't want to look grumpy, but I will not come on holiday with you.
tale e quale	exactly the same<br>È tale e quale suo padre.<br>He is exactly the same as his father.
rischio	risk<br>Mi assumo personalmente il rischio di questa azione.<br>I personally take the risk of this action.
arrivederci	goodbye<br>Arrivederci bambini! Ci rivediamo a settembre.<br>Goodbye children! See you in September.
sparare	to shoot<br>Uno squilibrato ha iniziato a sparare in mezzo alla strada.<br>A deranged man started to shoot in the middle of the street.
vino	wine<br>Vuoi del vino bianco o del vino rosso?<br>Do you want some white wine or red wine?
ama	loves<br>Mio padre ama mia madre immensamente.<br>My father loves my mother immensely.
gambe	legs<br>Non incrociare le gambe durante il colloquio.<br>Don't cross your legs during the interview.
danno	damage<br>Questo provvedimento è un danno per l’economia del paese.<br>This provision is a damage to the economy of the country.
precedenti	records<br>L’omicida non aveva precedenti penali.<br>The murderer had no criminal records.
vittime	victims<br>Quante sono le vittime dell’incidente?<br>How many are the victims of the accident?
lezione	lesson<br>Ha proprio bisogno di una bella lezione.<br>He really needs a good lesson.
calmati	calm down<br>(tu) Calmati e affronta il capo con determinazione.<br>Calm down and face the boss with determination.
sarebbero	would be<br>Sarebbero più felici se non lavorassero.<br>They would be happier if they didn’t work.
torni	come back<br>Fammi sapere a che ora (tu) torni, grazie.<br>Let me know what time you come back, thank you.
vecchi	old<br>Non voglio più indossare quei vecchi jeans.<br>I don’t want to wear those old jeans anymore.
chiedendo	wondering<br>Mi stavo chiedendo chi fosse quel ragazzo laggiù.<br>I was wondering who was that guy over there
finta	pretence<br>Sembravano fidanzati, ma era una finta.<br>They looked engaged, but it was a pretence.
mica	at all<br>Non sono mica scemo!<br>I am not stupid at all!
belle	wonderful<br>Ne vedremo delle belle.<br>We will see wonderful things.
farcela	to succeed<br>Sono felice, non avrei mai pensato di farcela.<br>I'm happy, I have never thought to succeed.
aiutarmi	help me<br>Qualcuno è in grado di aiutarmi con la versione di Latino?<br>Is someone able to help me with the Latin version?
imparare	learn<br>È fondamentale imparare dalle esperienze.<br>It is essential to learn from experiences.
finestra	window<br>Apri la finestra in modo da aerare la stanza.<br>Open the window to ventilate the room.
avrebbero	would have<br>Non pensavo che (loro) avrebbero accettato l’offerta.<br>I didn’t think they would have accepted the offer.
congratulazioni	congratulations<br>Congratulazioni ai neo genitori!<br>Congratulations to the new parents!
entrato	entered<br>Il ladro è entrato dalla finestra del piano di sopra.<br>The thief has entered from the window upstairs.
capisce	understands<br>Mi piacerebbe sapere se (lui) capisce l’italiano.<br>I'd like to know if he understands Italian.
destino	destiny<br>Forse il mio destino mi porterà altrove.<br>Perhaps my destiny will take me elsewhere.
uccisa	killed<br>Gli investigatori stanno raccogliendo prove per capire chi l’ha uccisa.<br>Investigators are collecting evidence to figure out who has killed her.
documenti	documents<br>Documenti, prego.<br>Your documents, please.
ponte	bridge<br>Quel ponte fu costruito in due mesi.<br>That bridge was built in two months.
aprire	to open<br>Andresti ad aprire la porta?<br>Would you go to open the door?
processo	trial<br>Durante il processo, l’accusato è svenuto.<br>During the trial, the accused has fainted.
seguito	followers<br>Quel cantante non ha molto seguito anche se è bravo.<br>That singer doesn’t have many followers even if he is good.
direttore	director<br>Il direttore della banca ha detto che mi concederà il prestito.<br>The bank director said he will grant me the loan.
verrà	will come<br>Sei sicura che (lei) verrà?<br>Are you sure she will come?
andremo	will go<br>(noi) Andremo in Giappone appena avremo i soldi.<br>We will go to Japan as soon as we have the money.
dovremo	will have<br>Se la banca non approvasse il mutuo, (noi) dovremo chiedere i soldi ai nostri<br>genitori.
potesse	could<br>Se (lui) potesse parlare chissà cosa direbbe.<br>If he could talk, who knows what he would say.
correre	to run<br>Tutte le mattine devo correre per non perdere il treno.<br>Every morning I have to run to avoid missing the train.
ritorno	return<br>Il viaggio di ritorno in nave è stato tremendo a causa del maltempo.<br>The return trip by ship was tremendous due to bad weather.
segreti	secrets<br>Non ci sono segreti tra di noi.<br>There are no secrets between us.
dati	data<br>I dati mostrano un incremento nel fatturato.<br>The data show an increase in turnover.
rumore	noise<br>C’è troppo rumore in questa classe.<br>There is too much noise in this class.
molta	a lot of<br>È un bambino con molta fantasia.<br>He is a child with a lot of imagination.
regina	queen<br>La tratta come una regina e lei si lamenta.<br>He treats her like a queen and she is complaining.
darmi	to give me<br>Non voleva darmi i suoi dati personali per la privacy.<br>He didn’t want to give me his personal data due to the privacy.
lasciate	leave<br>Perché (voi) non vi lasciate se non andate d’accordo?<br>Why don’t you leave each other if you don’t get along?
potessi	could<br>Se (io) potessi le darei la giusta punizione.<br>If I could I would give you the right punishment.
guida	guidebook<br>Ho comprato una guida per girare la città.<br>I bought a guidebook to get around the city.
avrà	will have<br>Probabilmente (lui) avrà delle buone ragioni, ma il suo comportamento lo<br>penalizza.
immediatamente	immediately<br>Chiedi immediatamente scusa a tua sorella!<br>Apologise to your sister immediately!
fratelli	brothers<br>I fratelli litigano e poi fanno pace.<br>Brothers argue and then make peace.
giudice	judge<br>Il giudice ha riconosciuto la sua innocenza.<br>The judge recognised his innocence.
passaggio	transition<br>Questo film racconta del passaggio tra l’infanzia e l’adolescenza.<br>This film tells about the transition between childhood and adolescence.
fortunato	lucky<br>Chi è il fortunato che ti sposerà?<br>Who is the lucky man who will marry you?
vite	lives<br>Le loro vite sono in pericolo, per questo hanno la scorta.<br>Their lives are in danger, so they have a police escort.
difesa	defence<br>L’avvocato ha preparato una arringa per la difesa del suo cliente.<br>The lawyer has prepared a harangue for the defence of his client.
ascolti	listen<br>Forse è meglio se (tu) ascolti i consigli dei genitori.<br>Maybe it's better if you listen to your parents' advice.
collo	neck<br>Indossa sempre una catenina attorno al collo.<br>She always wears a chain around her neck.
biglietto	ticket<br>Non puoi viaggiare in treno senza biglietto.<br>You can’t travel by train without a ticket.
scorso	last<br>Lo scorso anno abbiamo incrementato il fatturato del 10%.<br>Last year we increased our turnover by 10%.
libri	books<br>Ho venduto alcuni libri al mercatino dell’usato.<br>I sold some books at the flea market.
chiavi	keys<br>Passami le chiavi così apro la porta.<br>Pass me the keys so I can open the door.
aereo	plane<br>È la prima volta che viaggio in aereo.<br>It's the first time I have travelled by plane.
nomi	names<br>Scrivi i nomi di tutti gli alunni che sono presenti oggi.<br>Write the names of all the students who are present today.
seduto	sat<br>Alzati! Ti sei seduto sulla mia borsa.<br>Stand up! You sat on my bag.
naso	nose<br>Ha lo stesso naso di sua madre.<br>He has the same nose as his mother.
memoria	memory<br>È stata organizzata una cerimonia in memoria delle vittime del terremoto.<br>A ceremony in memory of the victims of the earthquake was organised.
soldato	soldier<br>È arruolato come soldato nell’esercito degli Stati Uniti.<br>He is enlisted as a soldier in the United States Army.
aria	aria<br>La cantante ha eseguito un'aria da una famosa opera di Giuseppe Verdi.<br>The singer performed an aria from a famous opera of Giuseppe Verdi.
vorresti	you would like<br>Cosa vorresti fare (tu) dopo l’università?<br>What would you like to do after university?
cominciato	begun<br>Ha appena cominciato a piovere.<br>It has just begun to rain.
laggiù	over there<br>Perché c’è tanta gente laggiù?<br>Why are there so many people over there?
alta	tall<br>È molto alta e gioca a pallavolo.<br>She is very tall and plays volleyball.
inglese	English<br>Studio inglese da quando ero alla scuola materna.<br>I've been studying English since I was at the kindergarten.
sembrano	look<br>Quelle giacche non mi sembrano le vostre.<br>Those jackets don’t look like yours.
preoccupare	to worry<br>(tu) Non ti devi preoccupare se non conosci nessuno.<br>You don’t have to worry if you do not know anyone.
fiducia	trust<br>Vorrei solo sapere se hai fiducia in me.<br>I would just like to know if you have trust in me.
vicini	neighbours<br>I miei vicini sono delle persone molto cordiali.<br>My neighbours are very friendly people.
esci	go out<br>Chiudi la porta quando (tu) esci.<br>Close the door when you go out.
ottenere	to get<br>Per ottenere quel lavoro dovrò fare buona impressione.<br>To get that job I will have to make a good impression.
muro	wall<br>Non creare un muro tra me e te.<br>Don’t build a wall between you and me.
pazza	crazy<br>Urlava come una pazza in mezzo alla strada.<br>She screamed like crazy in the middle of the street.
arrabbiato	angry<br>Non ho ancora capito perché si è arrabbiato.<br>I haven’t figured out yet why he got angry.
quest’uomo	this man<br>Chi è quest’uomo e come si chiama?<br>Who is this man and what’s his name?
periodo	period<br>Il periodo post guerra fu molto difficile per l’Italia.<br>The post-war period was very difficult for Italy.
razza	breed<br>Di che razza è il tuo cane?<br>What breed is your dog?
portata	course<br>La prima portata era un risotto con i funghi.<br>The first course was a risotto with mushrooms.
ami	hooks<br>Hai portato gli ami da pesca?<br>Did you bring fishing hooks?
natura	nature<br>È un amante della natura, in particolare degli animali.<br>He is a nature lover, especially of animals.
diversi	different<br>Siamo molto diversi, ma ci capiamo con un solo sguardo.<br>We are very different, but we understand each other with one look.
vincere	to win<br>Si sta allenando molto per vincere la corsa campestre.<br>He is training hard to win the cross-country race.
lascio	leave<br>(io) Lascio la tua cena nel forno.<br>I leave your dinner in the oven.
tranne	except<br>Tutti si sono divertiti, tranne te.<br>Everyone had fun, except you.
prezzo	price<br>È il prezzo da pagare per essere famosi.<br>It is the price to pay to be famous.
pensate	think<br>Cosa ne pensate (voi) del nuovo collega?<br>What do you think of the new colleague?
bellissimo	great<br>Sarebbe bellissimo rivedersi ancora.<br>It would be great to see each other again.
